,datetime,Boston
30749,2016-04-04 17:00:00,fog
30750,2016-04-04 18:00:00,mist
30751,2016-04-04 19:00:00,mist
30752,2016-04-04 20:00:00,snow
30753,2016-04-04 21:00:00,fog
30754,2016-04-04 22:00:00,sky is clear
30755,2016-04-04 23:00:00,mist
30756,2016-04-05 00:00:00,sky is clear
30757,2016-04-05 01:00:00,mist
30758,2016-04-05 02:00:00,light snow
30759,2016-04-05 03:00:00,light snow
30760,2016-04-05 04:00:00,overcast clouds
30761,2016-04-05 05:00:00,scattered clouds
30762,2016-04-05 06:00:00,scattered clouds
30763,2016-04-05 07:00:00,scattered clouds
30764,2016-04-05 08:00:00,broken clouds
30765,2016-04-05 09:00:00,overcast clouds
30766,2016-04-05 10:00:00,overcast clouds
30767,2016-04-05 11:00:00,overcast clouds
30768,2016-04-05 12:00:00,overcast clouds
30769,2016-04-05 13:00:00,overcast clouds
30770,2016-04-05 14:00:00,overcast clouds
30771,2016-04-05 15:00:00,overcast clouds
30772,2016-04-05 16:00:00,overcast clouds
30773,2016-04-05 17:00:00,overcast clouds
30774,2016-04-05 18:00:00,overcast clouds
30775,2016-04-05 19:00:00,overcast clouds
30776,2016-04-05 20:00:00,overcast clouds
30777,2016-04-05 21:00:00,overcast clouds
30778,2016-04-05 22:00:00,sky is clear
30779,2016-04-05 23:00:00,sky is clear
30780,2016-04-06 00:00:00,sky is clear
30781,2016-04-06 01:00:00,sky is clear
30782,2016-04-06 02:00:00,sky is clear
30783,2016-04-06 03:00:00,sky is clear
30784,2016-04-06 04:00:00,sky is clear
30785,2016-04-06 05:00:00,sky is clear
30786,2016-04-06 06:00:00,sky is clear
30787,2016-04-06 07:00:00,sky is clear
30788,2016-04-06 08:00:00,sky is clear
30789,2016-04-06 09:00:00,sky is clear
30790,2016-04-06 10:00:00,sky is clear
30791,2016-04-06 11:00:00,sky is clear
30792,2016-04-06 12:00:00,sky is clear
30793,2016-04-06 13:00:00,haze
30794,2016-04-06 14:00:00,sky is clear
30795,2016-04-06 15:00:00,light rain
30796,2016-04-06 16:00:00,sky is clear
30797,2016-04-06 17:00:00,sky is clear
30798,2016-04-06 18:00:00,sky is clear
30799,2016-04-06 19:00:00,scattered clouds
30800,2016-04-06 20:00:00,scattered clouds
30801,2016-04-06 21:00:00,scattered clouds
30802,2016-04-06 22:00:00,scattered clouds
30803,2016-04-06 23:00:00,scattered clouds
30804,2016-04-07 00:00:00,broken clouds
30805,2016-04-07 01:00:00,overcast clouds
30806,2016-04-07 02:00:00,broken clouds
30807,2016-04-07 03:00:00,broken clouds
30808,2016-04-07 04:00:00,overcast clouds
30809,2016-04-07 05:00:00,overcast clouds
30810,2016-04-07 06:00:00,overcast clouds
30811,2016-04-07 07:00:00,overcast clouds
30812,2016-04-07 08:00:00,light rain
30813,2016-04-07 09:00:00,mist
30814,2016-04-07 10:00:00,scattered clouds
30815,2016-04-07 11:00:00,mist
30816,2016-04-07 12:00:00,mist
30817,2016-04-07 13:00:00,overcast clouds
30818,2016-04-07 14:00:00,mist
30819,2016-04-07 15:00:00,mist
30820,2016-04-07 16:00:00,mist
30821,2016-04-07 17:00:00,mist
30822,2016-04-07 18:00:00,mist
30823,2016-04-07 19:00:00,heavy intensity rain
30824,2016-04-07 20:00:00,mist
30825,2016-04-07 21:00:00,light rain
30826,2016-04-07 22:00:00,mist
30827,2016-04-07 23:00:00,mist
30828,2016-04-08 00:00:00,mist
30829,2016-04-08 01:00:00,mist
30830,2016-04-08 02:00:00,scattered clouds
30831,2016-04-08 03:00:00,sky is clear
30832,2016-04-08 04:00:00,sky is clear
30833,2016-04-08 05:00:00,broken clouds
30834,2016-04-08 06:00:00,overcast clouds
30835,2016-04-08 07:00:00,sky is clear
30836,2016-04-08 08:00:00,mist
30837,2016-04-08 09:00:00,mist
30838,2016-04-08 10:00:00,sky is clear
30839,2016-04-08 11:00:00,light rain
30840,2016-04-08 12:00:00,sky is clear
30841,2016-04-08 13:00:00,light rain
30842,2016-04-08 14:00:00,scattered clouds
30843,2016-04-08 15:00:00,light rain
30844,2016-04-08 16:00:00,light rain
30845,2016-04-08 17:00:00,sky is clear
30846,2016-04-08 18:00:00,light rain
30847,2016-04-08 19:00:00,light rain
30848,2016-04-08 20:00:00,light rain
30849,2016-04-08 21:00:00,light rain
30850,2016-04-08 22:00:00,overcast clouds
30851,2016-04-08 23:00:00,scattered clouds
30852,2016-04-09 00:00:00,sky is clear
30853,2016-04-09 01:00:00,sky is clear
30854,2016-04-09 02:00:00,sky is clear
30855,2016-04-09 03:00:00,broken clouds
30856,2016-04-09 04:00:00,broken clouds
30857,2016-04-09 05:00:00,sky is clear
30858,2016-04-09 06:00:00,scattered clouds
30859,2016-04-09 07:00:00,sky is clear
30860,2016-04-09 08:00:00,sky is clear
30861,2016-04-09 09:00:00,broken clouds
30862,2016-04-09 10:00:00,overcast clouds
30863,2016-04-09 11:00:00,scattered clouds
30864,2016-04-09 12:00:00,overcast clouds
30865,2016-04-09 13:00:00,sky is clear
30866,2016-04-09 14:00:00,scattered clouds
30867,2016-04-09 15:00:00,sky is clear
30868,2016-04-09 16:00:00,sky is clear
30869,2016-04-09 17:00:00,scattered clouds
30870,2016-04-09 18:00:00,sky is clear
30871,2016-04-09 19:00:00,sky is clear
30872,2016-04-09 20:00:00,sky is clear
30873,2016-04-09 21:00:00,few clouds
30874,2016-04-09 22:00:00,scattered clouds
30875,2016-04-09 23:00:00,sky is clear
30876,2016-04-10 00:00:00,scattered clouds
30877,2016-04-10 01:00:00,scattered clouds
30878,2016-04-10 02:00:00,sky is clear
30879,2016-04-10 03:00:00,sky is clear
30880,2016-04-10 04:00:00,sky is clear
30881,2016-04-10 05:00:00,sky is clear
30882,2016-04-10 06:00:00,sky is clear
30883,2016-04-10 07:00:00,sky is clear
30884,2016-04-10 08:00:00,sky is clear
30885,2016-04-10 09:00:00,sky is clear
30886,2016-04-10 10:00:00,sky is clear
30887,2016-04-10 11:00:00,sky is clear
30888,2016-04-10 12:00:00,scattered clouds
30889,2016-04-10 13:00:00,scattered clouds
30890,2016-04-10 14:00:00,scattered clouds
30891,2016-04-10 15:00:00,sky is clear
30892,2016-04-10 16:00:00,sky is clear
30893,2016-04-10 17:00:00,sky is clear
30894,2016-04-10 18:00:00,sky is clear
30895,2016-04-10 19:00:00,sky is clear
30896,2016-04-10 20:00:00,sky is clear
30897,2016-04-10 21:00:00,sky is clear
30898,2016-04-10 22:00:00,sky is clear
30899,2016-04-10 23:00:00,sky is clear
30900,2016-04-11 00:00:00,sky is clear
30901,2016-04-11 01:00:00,sky is clear
30902,2016-04-11 02:00:00,sky is clear
30903,2016-04-11 03:00:00,sky is clear
30904,2016-04-11 04:00:00,sky is clear
30905,2016-04-11 05:00:00,sky is clear
30906,2016-04-11 06:00:00,sky is clear
30907,2016-04-11 07:00:00,sky is clear
30908,2016-04-11 08:00:00,sky is clear
30909,2016-04-11 09:00:00,scattered clouds
30910,2016-04-11 10:00:00,light rain
30911,2016-04-11 11:00:00,light rain
30912,2016-04-11 12:00:00,light rain
30913,2016-04-11 13:00:00,light rain
30914,2016-04-11 14:00:00,light rain
30915,2016-04-11 15:00:00,overcast clouds
30916,2016-04-11 16:00:00,overcast clouds
30917,2016-04-11 17:00:00,overcast clouds
30918,2016-04-11 18:00:00,light rain
30919,2016-04-11 19:00:00,light rain
30920,2016-04-11 20:00:00,light rain
30921,2016-04-11 21:00:00,sky is clear
30922,2016-04-11 22:00:00,sky is clear
30923,2016-04-11 23:00:00,sky is clear
30924,2016-04-12 00:00:00,sky is clear
30925,2016-04-12 01:00:00,light rain
30926,2016-04-12 02:00:00,light rain
30927,2016-04-12 03:00:00,light rain
30928,2016-04-12 04:00:00,light rain
30929,2016-04-12 05:00:00,sky is clear
30930,2016-04-12 06:00:00,sky is clear
30931,2016-04-12 07:00:00,scattered clouds
30932,2016-04-12 08:00:00,sky is clear
30933,2016-04-12 09:00:00,sky is clear
30934,2016-04-12 10:00:00,sky is clear
30935,2016-04-12 11:00:00,light rain
30936,2016-04-12 12:00:00,overcast clouds
30937,2016-04-12 13:00:00,mist
30938,2016-04-12 14:00:00,mist
30939,2016-04-12 15:00:00,light rain
30940,2016-04-12 16:00:00,mist
30941,2016-04-12 17:00:00,mist
30942,2016-04-12 18:00:00,light rain
30943,2016-04-12 19:00:00,overcast clouds
30944,2016-04-12 20:00:00,light rain
30945,2016-04-12 21:00:00,moderate rain
30946,2016-04-12 22:00:00,overcast clouds
30947,2016-04-12 23:00:00,light rain
30948,2016-04-13 00:00:00,overcast clouds
30949,2016-04-13 01:00:00,moderate rain
30950,2016-04-13 02:00:00,light rain
30951,2016-04-13 03:00:00,fog
30952,2016-04-13 04:00:00,fog
30953,2016-04-13 05:00:00,fog
30954,2016-04-13 06:00:00,overcast clouds
30955,2016-04-13 07:00:00,overcast clouds
30956,2016-04-13 08:00:00,overcast clouds
30957,2016-04-13 09:00:00,overcast clouds
30958,2016-04-13 10:00:00,scattered clouds
30959,2016-04-13 11:00:00,sky is clear
30960,2016-04-13 12:00:00,broken clouds
30961,2016-04-13 13:00:00,overcast clouds
30962,2016-04-13 14:00:00,scattered clouds
30963,2016-04-13 15:00:00,sky is clear
30964,2016-04-13 16:00:00,broken clouds
30965,2016-04-13 17:00:00,broken clouds
30966,2016-04-13 18:00:00,overcast clouds
30967,2016-04-13 19:00:00,broken clouds
30968,2016-04-13 20:00:00,scattered clouds
30969,2016-04-13 21:00:00,few clouds
30970,2016-04-13 22:00:00,sky is clear
30971,2016-04-13 23:00:00,sky is clear
30972,2016-04-14 00:00:00,sky is clear
30973,2016-04-14 01:00:00,sky is clear
30974,2016-04-14 02:00:00,sky is clear
30975,2016-04-14 03:00:00,sky is clear
30976,2016-04-14 04:00:00,sky is clear
30977,2016-04-14 05:00:00,sky is clear
30978,2016-04-14 06:00:00,sky is clear
30979,2016-04-14 07:00:00,sky is clear
30980,2016-04-14 08:00:00,sky is clear
30981,2016-04-14 09:00:00,sky is clear
30982,2016-04-14 10:00:00,scattered clouds
30983,2016-04-14 11:00:00,sky is clear
30984,2016-04-14 12:00:00,sky is clear
30985,2016-04-14 13:00:00,sky is clear
30986,2016-04-14 14:00:00,scattered clouds
30987,2016-04-14 15:00:00,scattered clouds
30988,2016-04-14 16:00:00,scattered clouds
30989,2016-04-14 17:00:00,sky is clear
30990,2016-04-14 18:00:00,sky is clear
30991,2016-04-14 19:00:00,sky is clear
30992,2016-04-14 20:00:00,sky is clear
30993,2016-04-14 21:00:00,sky is clear
30994,2016-04-14 22:00:00,sky is clear
30995,2016-04-14 23:00:00,sky is clear
30996,2016-04-15 00:00:00,sky is clear
30997,2016-04-15 01:00:00,sky is clear
30998,2016-04-15 02:00:00,sky is clear
30999,2016-04-15 03:00:00,sky is clear
31000,2016-04-15 04:00:00,sky is clear
31001,2016-04-15 05:00:00,sky is clear
31002,2016-04-15 06:00:00,sky is clear
31003,2016-04-15 07:00:00,sky is clear
31004,2016-04-15 08:00:00,sky is clear
31005,2016-04-15 09:00:00,sky is clear
31006,2016-04-15 10:00:00,sky is clear
31007,2016-04-15 11:00:00,sky is clear
31008,2016-04-15 12:00:00,sky is clear
31009,2016-04-15 13:00:00,sky is clear
31010,2016-04-15 14:00:00,sky is clear
31011,2016-04-15 15:00:00,sky is clear
31012,2016-04-15 16:00:00,sky is clear
31013,2016-04-15 17:00:00,sky is clear
31014,2016-04-15 18:00:00,sky is clear
31015,2016-04-15 19:00:00,sky is clear
31016,2016-04-15 20:00:00,dust
31017,2016-04-15 21:00:00,sky is clear
31018,2016-04-15 22:00:00,sky is clear
31019,2016-04-15 23:00:00,sky is clear
31020,2016-04-16 00:00:00,sky is clear
31021,2016-04-16 01:00:00,sky is clear
31022,2016-04-16 02:00:00,sky is clear
31023,2016-04-16 03:00:00,sky is clear
31024,2016-04-16 04:00:00,sky is clear
31025,2016-04-16 05:00:00,sky is clear
31026,2016-04-16 06:00:00,sky is clear
31027,2016-04-16 07:00:00,sky is clear
31028,2016-04-16 08:00:00,sky is clear
31029,2016-04-16 09:00:00,sky is clear
31030,2016-04-16 10:00:00,sky is clear
31031,2016-04-16 11:00:00,sky is clear
31032,2016-04-16 12:00:00,sky is clear
31033,2016-04-16 13:00:00,sky is clear
31034,2016-04-16 14:00:00,sky is clear
31035,2016-04-16 15:00:00,sky is clear
31036,2016-04-16 16:00:00,sky is clear
31037,2016-04-16 17:00:00,sky is clear
31038,2016-04-16 18:00:00,sky is clear
31039,2016-04-16 19:00:00,sky is clear
31040,2016-04-16 20:00:00,sky is clear
31041,2016-04-16 21:00:00,sky is clear
31042,2016-04-16 22:00:00,sky is clear
31043,2016-04-16 23:00:00,sky is clear
31044,2016-04-17 00:00:00,sky is clear
31045,2016-04-17 01:00:00,sky is clear
31046,2016-04-17 02:00:00,sky is clear
31047,2016-04-17 03:00:00,sky is clear
31048,2016-04-17 04:00:00,sky is clear
31049,2016-04-17 05:00:00,sky is clear
31050,2016-04-17 06:00:00,sky is clear
31051,2016-04-17 07:00:00,sky is clear
31052,2016-04-17 08:00:00,sky is clear
31053,2016-04-17 09:00:00,mist
31054,2016-04-17 10:00:00,sky is clear
31055,2016-04-17 11:00:00,sky is clear
31056,2016-04-17 12:00:00,sky is clear
31057,2016-04-17 13:00:00,sky is clear
31058,2016-04-17 14:00:00,sky is clear
31059,2016-04-17 15:00:00,sky is clear
31060,2016-04-17 16:00:00,sky is clear
31061,2016-04-17 17:00:00,sky is clear
31062,2016-04-17 18:00:00,sky is clear
31063,2016-04-17 19:00:00,sky is clear
31064,2016-04-17 20:00:00,sky is clear
31065,2016-04-17 21:00:00,sky is clear
31066,2016-04-17 22:00:00,sky is clear
31067,2016-04-17 23:00:00,sky is clear
31068,2016-04-18 00:00:00,sky is clear
31069,2016-04-18 01:00:00,sky is clear
31070,2016-04-18 02:00:00,sky is clear
31071,2016-04-18 03:00:00,sky is clear
31072,2016-04-18 04:00:00,sky is clear
31073,2016-04-18 05:00:00,sky is clear
31074,2016-04-18 06:00:00,sky is clear
31075,2016-04-18 07:00:00,sky is clear
31076,2016-04-18 08:00:00,sky is clear
31077,2016-04-18 09:00:00,sky is clear
31078,2016-04-18 10:00:00,haze
31079,2016-04-18 11:00:00,haze
31080,2016-04-18 12:00:00,sky is clear
31081,2016-04-18 13:00:00,sky is clear
31082,2016-04-18 14:00:00,sky is clear
31083,2016-04-18 15:00:00,sky is clear
31084,2016-04-18 16:00:00,sky is clear
31085,2016-04-18 17:00:00,sky is clear
31086,2016-04-18 18:00:00,sky is clear
31087,2016-04-18 19:00:00,sky is clear
31088,2016-04-18 20:00:00,sky is clear
31089,2016-04-18 21:00:00,sky is clear
31090,2016-04-18 22:00:00,sky is clear
31091,2016-04-18 23:00:00,sky is clear
31092,2016-04-19 00:00:00,sky is clear
31093,2016-04-19 01:00:00,sky is clear
31094,2016-04-19 02:00:00,sky is clear
31095,2016-04-19 03:00:00,sky is clear
31096,2016-04-19 04:00:00,sky is clear
31097,2016-04-19 05:00:00,sky is clear
31098,2016-04-19 06:00:00,sky is clear
31099,2016-04-19 07:00:00,sky is clear
31100,2016-04-19 08:00:00,sky is clear
31101,2016-04-19 09:00:00,light rain
31102,2016-04-19 10:00:00,light rain
31103,2016-04-19 11:00:00,light rain
31104,2016-04-19 12:00:00,overcast clouds
31105,2016-04-19 13:00:00,broken clouds
31106,2016-04-19 14:00:00,overcast clouds
31107,2016-04-19 15:00:00,overcast clouds
31108,2016-04-19 16:00:00,overcast clouds
31109,2016-04-19 17:00:00,broken clouds
31110,2016-04-19 18:00:00,broken clouds
31111,2016-04-19 19:00:00,sky is clear
31112,2016-04-19 20:00:00,few clouds
31113,2016-04-19 21:00:00,broken clouds
31114,2016-04-19 22:00:00,sky is clear
31115,2016-04-19 23:00:00,sky is clear
31116,2016-04-20 00:00:00,sky is clear
31117,2016-04-20 01:00:00,sky is clear
31118,2016-04-20 02:00:00,sky is clear
31119,2016-04-20 03:00:00,sky is clear
31120,2016-04-20 04:00:00,sky is clear
31121,2016-04-20 05:00:00,sky is clear
31122,2016-04-20 06:00:00,scattered clouds
31123,2016-04-20 07:00:00,sky is clear
31124,2016-04-20 08:00:00,broken clouds
31125,2016-04-20 09:00:00,scattered clouds
31126,2016-04-20 10:00:00,sky is clear
31127,2016-04-20 11:00:00,sky is clear
31128,2016-04-20 12:00:00,sky is clear
31129,2016-04-20 13:00:00,sky is clear
31130,2016-04-20 14:00:00,sky is clear
31131,2016-04-20 15:00:00,sky is clear
31132,2016-04-20 16:00:00,sky is clear
31133,2016-04-20 17:00:00,sky is clear
31134,2016-04-20 18:00:00,sky is clear
31135,2016-04-20 19:00:00,sky is clear
31136,2016-04-20 20:00:00,sky is clear
31137,2016-04-20 21:00:00,sky is clear
31138,2016-04-20 22:00:00,sky is clear
31139,2016-04-20 23:00:00,sky is clear
31140,2016-04-21 00:00:00,sky is clear
31141,2016-04-21 01:00:00,sky is clear
31142,2016-04-21 02:00:00,sky is clear
31143,2016-04-21 03:00:00,sky is clear
31144,2016-04-21 04:00:00,sky is clear
31145,2016-04-21 05:00:00,sky is clear
31146,2016-04-21 06:00:00,sky is clear
31147,2016-04-21 07:00:00,scattered clouds
31148,2016-04-21 08:00:00,scattered clouds
31149,2016-04-21 09:00:00,broken clouds
31150,2016-04-21 10:00:00,sky is clear
31151,2016-04-21 11:00:00,sky is clear
31152,2016-04-21 12:00:00,sky is clear
31153,2016-04-21 13:00:00,sky is clear
31154,2016-04-21 14:00:00,broken clouds
31155,2016-04-21 15:00:00,sky is clear
31156,2016-04-21 16:00:00,sky is clear
31157,2016-04-21 17:00:00,sky is clear
31158,2016-04-21 18:00:00,sky is clear
31159,2016-04-21 19:00:00,sky is clear
31160,2016-04-21 20:00:00,sky is clear
31161,2016-04-21 21:00:00,sky is clear
31162,2016-04-21 22:00:00,sky is clear
31163,2016-04-21 23:00:00,sky is clear
31164,2016-04-22 00:00:00,sky is clear
31165,2016-04-22 01:00:00,sky is clear
31166,2016-04-22 02:00:00,sky is clear
31167,2016-04-22 03:00:00,sky is clear
31168,2016-04-22 04:00:00,sky is clear
31169,2016-04-22 05:00:00,sky is clear
31170,2016-04-22 06:00:00,sky is clear
31171,2016-04-22 07:00:00,broken clouds
31172,2016-04-22 08:00:00,broken clouds
31173,2016-04-22 09:00:00,broken clouds
31174,2016-04-22 10:00:00,broken clouds
31175,2016-04-22 11:00:00,broken clouds
31176,2016-04-22 12:00:00,broken clouds
31177,2016-04-22 13:00:00,broken clouds
31178,2016-04-22 14:00:00,broken clouds
31179,2016-04-22 15:00:00,broken clouds
31180,2016-04-22 16:00:00,broken clouds
31181,2016-04-22 17:00:00,scattered clouds
31182,2016-04-22 18:00:00,scattered clouds
31183,2016-04-22 19:00:00,sky is clear
31184,2016-04-22 20:00:00,sky is clear
31185,2016-04-22 21:00:00,mist
31186,2016-04-22 22:00:00,mist
31187,2016-04-22 23:00:00,light rain
31188,2016-04-23 00:00:00,mist
31189,2016-04-23 01:00:00,mist
31190,2016-04-23 02:00:00,scattered clouds
31191,2016-04-23 03:00:00,mist
31192,2016-04-23 04:00:00,proximity thunderstorm
31193,2016-04-23 05:00:00,moderate rain
31194,2016-04-23 06:00:00,mist
31195,2016-04-23 07:00:00,mist
31196,2016-04-23 08:00:00,mist
31197,2016-04-23 09:00:00,mist
31198,2016-04-23 10:00:00,mist
31199,2016-04-23 11:00:00,mist
31200,2016-04-23 12:00:00,mist
31201,2016-04-23 13:00:00,mist
31202,2016-04-23 14:00:00,moderate rain
31203,2016-04-23 15:00:00,light rain
31204,2016-04-23 16:00:00,overcast clouds
31205,2016-04-23 17:00:00,mist
31206,2016-04-23 18:00:00,scattered clouds
31207,2016-04-23 19:00:00,sky is clear
31208,2016-04-23 20:00:00,light rain
31209,2016-04-23 21:00:00,overcast clouds
31210,2016-04-23 22:00:00,overcast clouds
31211,2016-04-23 23:00:00,overcast clouds
31212,2016-04-24 00:00:00,overcast clouds
31213,2016-04-24 01:00:00,overcast clouds
31214,2016-04-24 02:00:00,overcast clouds
31215,2016-04-24 03:00:00,overcast clouds
31216,2016-04-24 04:00:00,overcast clouds
31217,2016-04-24 05:00:00,sky is clear
31218,2016-04-24 06:00:00,sky is clear
31219,2016-04-24 07:00:00,sky is clear
31220,2016-04-24 08:00:00,sky is clear
31221,2016-04-24 09:00:00,sky is clear
31222,2016-04-24 10:00:00,sky is clear
31223,2016-04-24 11:00:00,sky is clear
31224,2016-04-24 12:00:00,sky is clear
31225,2016-04-24 13:00:00,sky is clear
31226,2016-04-24 14:00:00,sky is clear
31227,2016-04-24 15:00:00,sky is clear
31228,2016-04-24 16:00:00,sky is clear
31229,2016-04-24 17:00:00,sky is clear
31230,2016-04-24 18:00:00,sky is clear
31231,2016-04-24 19:00:00,sky is clear
31232,2016-04-24 20:00:00,sky is clear
31233,2016-04-24 21:00:00,sky is clear
31234,2016-04-24 22:00:00,sky is clear
31235,2016-04-24 23:00:00,sky is clear
31236,2016-04-25 00:00:00,sky is clear
31237,2016-04-25 01:00:00,sky is clear
31238,2016-04-25 02:00:00,sky is clear
31239,2016-04-25 03:00:00,sky is clear
31240,2016-04-25 04:00:00,sky is clear
31241,2016-04-25 05:00:00,sky is clear
31242,2016-04-25 06:00:00,sky is clear
31243,2016-04-25 07:00:00,sky is clear
31244,2016-04-25 08:00:00,overcast clouds
31245,2016-04-25 09:00:00,sky is clear
31246,2016-04-25 10:00:00,sky is clear
31247,2016-04-25 11:00:00,broken clouds
31248,2016-04-25 12:00:00,broken clouds
31249,2016-04-25 13:00:00,light rain
31250,2016-04-25 14:00:00,overcast clouds
31251,2016-04-25 15:00:00,scattered clouds
31252,2016-04-25 16:00:00,overcast clouds
31253,2016-04-25 17:00:00,overcast clouds
31254,2016-04-25 18:00:00,scattered clouds
31255,2016-04-25 19:00:00,scattered clouds
31256,2016-04-25 20:00:00,scattered clouds
31257,2016-04-25 21:00:00,scattered clouds
31258,2016-04-25 22:00:00,overcast clouds
31259,2016-04-25 23:00:00,broken clouds
31260,2016-04-26 00:00:00,broken clouds
31261,2016-04-26 01:00:00,overcast clouds
31262,2016-04-26 02:00:00,broken clouds
31263,2016-04-26 03:00:00,overcast clouds
31264,2016-04-26 04:00:00,broken clouds
31265,2016-04-26 05:00:00,broken clouds
31266,2016-04-26 06:00:00,broken clouds
31267,2016-04-26 07:00:00,overcast clouds
31268,2016-04-26 08:00:00,light rain
31269,2016-04-26 09:00:00,light rain
31270,2016-04-26 10:00:00,overcast clouds
31271,2016-04-26 11:00:00,light rain
31272,2016-04-26 12:00:00,overcast clouds
31273,2016-04-26 13:00:00,broken clouds
31274,2016-04-26 14:00:00,moderate rain
31275,2016-04-26 15:00:00,moderate rain
31276,2016-04-26 16:00:00,moderate rain
31277,2016-04-26 17:00:00,moderate rain
31278,2016-04-26 18:00:00,light rain
31279,2016-04-26 19:00:00,light rain
31280,2016-04-26 20:00:00,mist
31281,2016-04-26 21:00:00,light rain
31282,2016-04-26 22:00:00,overcast clouds
31283,2016-04-26 23:00:00,moderate rain
31284,2016-04-27 00:00:00,overcast clouds
31285,2016-04-27 01:00:00,broken clouds
31286,2016-04-27 02:00:00,few clouds
31287,2016-04-27 03:00:00,sky is clear
31288,2016-04-27 04:00:00,sky is clear
31289,2016-04-27 05:00:00,scattered clouds
31290,2016-04-27 06:00:00,scattered clouds
31291,2016-04-27 07:00:00,sky is clear
31292,2016-04-27 08:00:00,fog
31293,2016-04-27 09:00:00,mist
31294,2016-04-27 10:00:00,mist
31295,2016-04-27 11:00:00,mist
31296,2016-04-27 12:00:00,few clouds
31297,2016-04-27 13:00:00,sky is clear
31298,2016-04-27 14:00:00,light rain
31299,2016-04-27 15:00:00,light rain
31300,2016-04-27 16:00:00,sky is clear
31301,2016-04-27 17:00:00,sky is clear
31302,2016-04-27 18:00:00,sky is clear
31303,2016-04-27 19:00:00,sky is clear
31304,2016-04-27 20:00:00,sky is clear
31305,2016-04-27 21:00:00,sky is clear
31306,2016-04-27 22:00:00,sky is clear
31307,2016-04-27 23:00:00,sky is clear
31308,2016-04-28 00:00:00,sky is clear
31309,2016-04-28 01:00:00,sky is clear
31310,2016-04-28 02:00:00,sky is clear
31311,2016-04-28 03:00:00,sky is clear
31312,2016-04-28 04:00:00,sky is clear
31313,2016-04-28 05:00:00,sky is clear
31314,2016-04-28 06:00:00,sky is clear
31315,2016-04-28 07:00:00,sky is clear
31316,2016-04-28 08:00:00,sky is clear
31317,2016-04-28 09:00:00,sky is clear
31318,2016-04-28 10:00:00,sky is clear
31319,2016-04-28 11:00:00,sky is clear
31320,2016-04-28 12:00:00,sky is clear
31321,2016-04-28 13:00:00,light rain
31322,2016-04-28 14:00:00,sky is clear
31323,2016-04-28 15:00:00,few clouds
31324,2016-04-28 16:00:00,sky is clear
31325,2016-04-28 17:00:00,sky is clear
31326,2016-04-28 18:00:00,scattered clouds
31327,2016-04-28 19:00:00,sky is clear
31328,2016-04-28 20:00:00,sky is clear
31329,2016-04-28 21:00:00,sky is clear
31330,2016-04-28 22:00:00,sky is clear
31331,2016-04-28 23:00:00,haze
31332,2016-04-29 00:00:00,sky is clear
31333,2016-04-29 01:00:00,sky is clear
31334,2016-04-29 02:00:00,sky is clear
31335,2016-04-29 03:00:00,sky is clear
31336,2016-04-29 04:00:00,sky is clear
31337,2016-04-29 05:00:00,sky is clear
31338,2016-04-29 06:00:00,sky is clear
31339,2016-04-29 07:00:00,sky is clear
31340,2016-04-29 08:00:00,sky is clear
31341,2016-04-29 09:00:00,sky is clear
31342,2016-04-29 10:00:00,broken clouds
31343,2016-04-29 11:00:00,sky is clear
31344,2016-04-29 12:00:00,broken clouds
31345,2016-04-29 13:00:00,broken clouds
31346,2016-04-29 14:00:00,few clouds
31347,2016-04-29 15:00:00,overcast clouds
31348,2016-04-29 16:00:00,broken clouds
31349,2016-04-29 17:00:00,broken clouds
31350,2016-04-29 18:00:00,scattered clouds
31351,2016-04-29 19:00:00,sky is clear
31352,2016-04-29 20:00:00,scattered clouds
31353,2016-04-29 21:00:00,sky is clear
31354,2016-04-29 22:00:00,sky is clear
31355,2016-04-29 23:00:00,scattered clouds
31356,2016-04-30 00:00:00,sky is clear
31357,2016-04-30 01:00:00,light rain
31358,2016-04-30 02:00:00,sky is clear
31359,2016-04-30 03:00:00,sky is clear
31360,2016-04-30 04:00:00,sky is clear
31361,2016-04-30 05:00:00,sky is clear
31362,2016-04-30 06:00:00,broken clouds
31363,2016-04-30 07:00:00,scattered clouds
31364,2016-04-30 08:00:00,sky is clear
31365,2016-04-30 09:00:00,sky is clear
31366,2016-04-30 10:00:00,sky is clear
31367,2016-04-30 11:00:00,sky is clear
31368,2016-04-30 12:00:00,light rain
31369,2016-04-30 13:00:00,light rain
31370,2016-04-30 14:00:00,mist
31371,2016-04-30 15:00:00,sky is clear
31372,2016-04-30 16:00:00,sky is clear
31373,2016-04-30 17:00:00,sky is clear
31374,2016-04-30 18:00:00,sky is clear
31375,2016-04-30 19:00:00,sky is clear
31376,2016-04-30 20:00:00,scattered clouds
31377,2016-04-30 21:00:00,sky is clear
31378,2016-04-30 22:00:00,scattered clouds
31379,2016-04-30 23:00:00,scattered clouds
31380,2016-05-01 00:00:00,thunderstorm with rain
31381,2016-05-01 01:00:00,sky is clear
31382,2016-05-01 02:00:00,sky is clear
31383,2016-05-01 03:00:00,sky is clear
31384,2016-05-01 04:00:00,sky is clear
31385,2016-05-01 05:00:00,sky is clear
31386,2016-05-01 06:00:00,sky is clear
31387,2016-05-01 07:00:00,sky is clear
31388,2016-05-01 08:00:00,few clouds
31389,2016-05-01 09:00:00,sky is clear
31390,2016-05-01 10:00:00,sky is clear
